Accession,genome_count_A,genome_count_B,absent_count_A,absent_count_B,total_genomes_A,total_genomes_B,freq_A,freq_B,odds_ratio_A_vs_B,p_value,freq_difference_A_minus_B,absolute_freq_difference,freq_ratio,fdr_bh,significant_fdr,enriched_clade
VFG014227(gb|WP_012076725),8238,2597,502,242,8740,2839,0.9425629290617848,0.9147587178584008,1.529128310284722,3.7225041921080135e-7,0.027804211203384055,0.027804211203384055,1.0303951311537958,1.9951926674522857e-6,TRUE,Clade_A
VFG016071(gb|WP_003139216),8197,2581,543,258,8740,2839,0.9378718535469107,0.9091229306093696,1.5089326634439362,3.7534086765612844e-7,0.028748922937541166,0.028748922937541166,1.0316227013636883,2.0070674834572463e-6,TRUE,Clade_A
VFG001240(gb|NP_249773),8247,2601,493,238,8740,2839,0.9435926773455378,0.9161676646706587,1.5306224339962982,3.838727783384463e-7,0.027425012674879068,0.027425012674879068,1.029934490958855,2.043165089346626e-6,TRUE,Clade_A
VFG014215(gb|WP_003082164),8247,2601,493,238,8740,2839,0.9435926773455378,0.9161676646706587,1.5306224339962982,3.838727783384463e-7,0.027425012674879068,0.027425012674879068,1.029934490958855,2.043165089346626e-6,TRUE,Clade_A
VFG001239(gb|NP_249772),8245,2600,495,239,8740,2839,0.9433638443935927,0.9158154279675942,1.5310606558963504,3.9734863095320106e-7,0.02754841642599848,0.02754841642599848,1.0300807516282344,2.1099948134413036e-6,TRUE,Clade_A
VFG001259(gb|NP_250137),8244,2600,496,239,8740,2839,0.9432494279176201,0.9158154279675942,1.5277888562939168,4.100718935785028e-7,0.027433999950025934,0.027433999950025934,1.02995581763774,2.1675228660578004e-6,TRUE,Clade_A
VFG019851(gb|WP_003083052),8244,2600,496,239,8740,2839,0.9432494279176201,0.9158154279675942,1.5277888562939168,4.100718935785028e-7,0.027433999950025934,0.027433999950025934,1.02995581763774,2.1675228660578004e-6,TRUE,Clade_A
VFG014999(gb|WP_003093256),8191,2579,549,260,8740,2839,0.9371853546910756,0.9084184572032405,1.50407601545388,4.247276459422841e-7,0.028766897487835008,0.028766897487835008,1.0316670112322464,2.2398280914749416e-6,TRUE,Clade_A
VFG015482(gb|WP_011979137),8290,2618,450,221,8740,2839,0.948512585812357,0.9221556886227545,1.5550570013499334,4.26521281977296e-7,0.026356897189602435,0.026356897189602435,1.0285818300692442,2.2441280294860484e-6,TRUE,Clade_A
VFG015601(gb|WP_003100265),8251,2603,489,236,8740,2839,0.9440503432494279,0.9168721380767876,1.5297412611831291,4.3862883510345244e-7,0.027178205172640357,0.027178205172640357,1.029642306755715,2.2972934879619175e-6,TRUE,Clade_A
VFG019939(gb|WP_012613418),8251,2603,489,236,8740,2839,0.9440503432494279,0.9168721380767876,1.5297412611831291,4.3862883510345244e-7,0.027178205172640357,0.027178205172640357,1.029642306755715,2.2972934879619175e-6,TRUE,Clade_A
VFG014176(gb|WP_003111390),8239,2598,501,241,8740,2839,0.9426773455377574,0.9151109545614653,1.5254473470221983,4.5441780303480653e-7,0.0275663909762921,0.0275663909762921,1.0301235504163562,2.3691691821860143e-6,TRUE,Clade_A
VFG019803(gb|WP_003082166),8239,2598,501,241,8740,2839,0.9426773455377574,0.9151109545614653,1.5254473470221983,4.5441780303480653e-7,0.0275663909762921,0.0275663909762921,1.0301235504163562,2.3691691821860143e-6,TRUE,Clade_A
VFG016069(gb|NP_251115),8198,2582,542,257,8740,2839,0.9379862700228833,0.9094751673124339,1.5054580821908872,4.557909649237191e-7,0.02851110271044932,0.02851110271044932,1.0313489622753547,2.3709398492857407e-6,TRUE,Clade_A
VFG014148(gb|NP_249768),8208,2586,532,253,8740,2839,0.9391304347826087,0.9108841141246918,1.5093875053132542,4.5954843535504243e-7,0.02824632065791688,0.02824632065791688,1.0310097851306366,2.385077173539519e-6,TRUE,Clade_A
VFG001225(gb|NP_249099),8218,2590,522,249,8740,2839,0.94027459954233406,0.9122930609369496,1.5134850185166413,4.6273865435840814e-7,0.027981538605384437,0.027981538605384437,1.0306716556373308,2.396213257557987e-6,TRUE,Clade_A
VFG014228(gb|WP_003086407),8238,2598,502,241,8740,2839,0.9425629290617848,0.9151109545614653,1.5222241587232879,4.6725667784047986e-7,0.027451974500319554,0.027451974500319554,1.0299985202488096,2.4141595021758127e-6,TRUE,Clade_A
VFG019735(gb|WP_003092804),8248,2602,492,237,8740,2839,0.9437070938215103,0.9165199013737232,1.5268877333799098,4.685024201780557e-7,0.027187192447787112,0.027187192447787112,1.0296635047499108,2.415156296378561e-6,TRUE,Clade_A
VFG019770(gb|WP_003100938),8257,2605,483,234,8740,2839,0.9447368421052632,0.9175766114829165,1.5355555407167767,4.7352419457292333e-7,0.027160230622346737,0.027160230622346737,1.0295999595918781,2.4355706330723905e-6,TRUE,Clade_A
VFG001227(gb|NP_249101),8226,2593,514,246,8740,2839,0.9411899313501144,0.913349771046143,1.5182417945999123,4.851057775172848e-7,0.027840160303971406,0.027840160303971406,1.0304813787516294,2.4808557924071374e-6,TRUE,Clade_A
VFG019766(gb|WP_003084590),8226,2593,514,246,8740,2839,0.9411899313501144,0.913349771046143,1.5182417945999123,4.851057775172848e-7,0.027840160303971406,0.027840160303971406,1.0304813787516294,2.4808557924071374e-6,TRUE,Clade_A
VFG014096(gb|WP_003084610),8236,2597,504,242,8740,2839,0.9423340961098399,0.9147587178584008,1.5226912390691136,4.855729079297318e-7,0.027575378251439076,0.027575378251439076,1.0301449745305489,2.4808557924071374e-6,TRUE,Clade_A
VFG019847(gb|WP_003083049),8215,2589,525,250,8740,2839,0.9399313501144165,0.9119408242338851,1.5109121342763294,4.927908614240018e-7,0.027990525880531414,0.027990525880531414,1.0306933576573305,2.5121383024592446e-6,TRUE,Clade_A
VFG014486(gb|NP_250133),8225,2593,515,246,8740,2839,0.9410755148741419,0.913349771046143,1.515109866773677,4.959338906762478e-7,0.02772574382799886,0.02772574382799886,1.0303561074923597,2.5169742150692754e-6,TRUE,Clade_A
VFG014488(gb|WP_003083042),8225,2593,515,246,8740,2839,0.9410755148741419,0.913349771046143,1.515109866773677,4.959338906762478e-7,0.02772574382799886,0.02772574382799886,1.0303561074923597,2.5169742150692754e-6,TRUE,Clade_A
VFG014162(gb|WP_003082150),8204,2585,536,254,8740,2839,0.9386727688787185,0.9105318774216273,1.503894009659362,5.01843374907557e-7,0.0281408914570912,0.0281408914570912,1.0309059925905926,2.535746039731136e-6,TRUE,Clade_A
VFG001229(gb|NP_249103),8255,2605,485,234,8740,2839,0.9445080091533181,0.9175766114829165,1.528853637465098,5.011501242560044e-7,0.026931397670401647,0.026931397670401647,1.0293505712039426,2.535746039731136e-6,TRUE,Clade_A
VFG014202(gb|WP_003082159),8243,2600,497,239,8740,2839,0.9431350114416476,0.9158154279675942,1.5245302220180397,5.187397560463357e-7,0.02731958347405339,0.02731958347405339,1.0298308836472452,2.6153604403742726e-6,TRUE,Clade_A
VFG014004(gb|WP_003148848),8212,2588,528,251,8740,2839,0.9395881006864989,0.9115885875308207,1.5083687643774952,5.245503140467941e-7,0.02799951315567817,0.02799951315567817,1.0307150764485975,2.6330818827644324e-6,TRUE,Clade_A
VFG014527(gb|WP_003083051),8212,2588,528,251,8740,2839,0.9395881006864989,0.9115885875308207,1.5083687643774952,5.245503140467941e-7,0.02799951315567817,0.02799951315567817,1.0307150764485975,2.6330818827644324e-6,TRUE,Clade_A
VFG016126(gb|WP_003106955),8262,2608,478,231,8740,2839,0.9453089244851258,0.9186333215921099,1.5308902820468804,5.35891649717464e-7,0.02667560289301596,0.02667560289301596,1.0290383575971136,2.6841385250040663e-6,TRUE,Clade_A
VFG000178(gb|NP_251789),8198,2583,542,256,8740,2839,0.9379862700228833,0.9098274040154984,1.4990203598959841,5.656803111624155e-7,0.02815886600738482,0.02815886600738482,1.0309496788985542,2.8210231169708283e-6,TRUE,Clade_A
VFG020076(gb|WP_003116905),8198,2583,542,256,8740,2839,0.9379862700228833,0.9098274040154984,1.4990203598959841,5.656803111624155e-7,0.02815886600738482,0.02815886600738482,1.0309496788985542,2.8210231169708283e-6,TRUE,Clade_A
VFG020071(gb|WP_012723748),8185,2578,555,261,8740,2839,0.9364988558352403,0.9080662205001762,1.493024117660596,5.914575249302739e-7,0.028432635335064127,0.028432635335064127,1.0313111915113449,2.9368042471646067e-6,TRUE,Clade_A
VFG000118(gb|NP_253942),8234,2597,506,242,8740,2839,0.9421052631578948,0.9147587178584008,1.516305050426012,6.316496999301368e-7,0.027346545299493985,0.027346545299493985,1.029894817907302,3.10709878622576e-6,TRUE,Clade_A
VFG015028(gb|WP_003120370),8234,2597,506,242,8740,2839,0.9421052631578948,0.9147587178584008,1.516305050426012,6.316496999301368e-7,0.027346545299493985,0.027346545299493985,1.029894817907302,3.10709878622576e-6,TRUE,Clade_A
VFG019928(gb|WP_003120370),8234,2597,506,242,8740,2839,0.9421052631578948,0.9147587178584008,1.516305050426012,6.316496999301368e-7,0.027346545299493985,0.027346545299493985,1.029894817907302,3.10709878622576e-6,TRUE,Clade_A
VFG020029(gb|WP_012614267),8234,2597,506,242,8740,2839,0.9421052631578948,0.9147587178584008,1.516305050426012,6.316496999301368e-7,0.027346545299493985,0.027346545299493985,1.029894817907302,3.10709878622576e-6,TRUE,Clade_A
VFG014540(gb|WP_003083052),8244,2601,496,238,8740,2839,0.9432494279176201,0.9161676646706587,1.52081222162865,6.325262132377637e-7,0.027081763246961432,0.027081763246961432,1.0295598330865527,3.10709878622576e-6,TRUE,Clade_A
VFG015599(gb|NP_064725),8251,2604,489,235,8740,2839,0.9440503432494279,0.9172243747798521,1.5226750620445615,6.758094418775124e-7,0.026825968469575856,0.026825968469575856,1.0292468988038117,3.312621495014986e-6,TRUE,Clade_A
VFG015503(gb|NP_252899),8230,2596,510,243,8740,2839,0.9416475972540046,0.9144064811553364,1.510477419020503,6.884378669256992e-7,0.027241116098668194,0.027241116098668194,1.0297910356718487,3.3394263316143577e-6,TRUE,Clade_A
VFG020022(gb|WP_012613549),8230,2596,510,243,8740,2839,0.9416475972540046,0.9144064811553364,1.510477419020503,6.884378669256992e-7,0.027241116098668194,0.027241116098668194,1.0297910356718487,3.3394263316143577e-6,TRUE,Clade_A
VFG041028(gb|NP_250361),8230,2596,510,243,8740,2839,0.9416475972540046,0.9144064811553364,1.510477419020503,6.884378669256992e-7,0.027241116098668194,0.027241116098668194,1.0297910356718487,3.3394263316143577e-6,TRUE,Clade_A
VFG014017(gb|WP_003084587),8209,2588,531,251,8740,2839,0.9392448512585813,0.9115885875308207,1.4992999136910323,6.945172803450338e-7,0.027656263727760533,0.027656263727760533,1.0303385366008935,3.3541529286558054e-6,TRUE,Clade_A
VFG015505(gb|WP_003137497),8229,2596,511,243,8740,2839,0.941533180778032,0.9144064811553364,1.507338643332624,7.114639003997752e-7,0.02712669962269565,0.02712669962269565,1.0296659091790574,3.428777704867824e-6,TRUE,Clade_A
VFG001234(gb|NP_249107),8248,2603,492,236,8740,2839,0.9437070938215103,0.9168721380767876,1.5198617763979465,7.218271031493514e-7,0.02683495574472272,0.02683495574472272,1.0292679367496227,3.4497320304679418e-6,TRUE,Clade_A
VFG014093(gb|WP_003128976),8248,2603,492,236,8740,2839,0.9437070938215103,0.9168721380767876,1.5198617763979465,7.218271031493514e-7,0.02683495574472272,0.02683495574472272,1.0292679367496227,3.4497320304679418e-6,TRUE,Clade_A
VFG019776(gb|WP_003117898),8248,2603,492,236,8740,2839,0.9437070938215103,0.9168721380767876,1.5198617763979465,7.218271031493514e-7,0.02683495574472272,0.02683495574472272,1.0292679367496227,3.4497320304679418e-6,TRUE,Clade_A
VFG014500(gb|WP_012076412),8258,2607,482,232,8740,2839,0.9448512585812358,0.9182810848890455,1.5246050674208123,7.218141721311791e-7,0.02657017369219028,0.02657017369219028,1.0289346847380623,3.4497320304679418e-6,TRUE,Clade_A
VFG013823(gb|WP_003092804),8247,2603,493,236,8740,2839,0.9435926773455378,0.9168721380767876,1.5165953324009902,7.420988429679881e-7,0.026720539268750176,0.026720539268750176,1.029143146747592,3.5392406356934816e-6,TRUE,Clade_A
VFG001257(gb|NP_250135),8216,2591,524,248,8740,2839,0.940045766590389,0.9126452976400141,1.5007097309036543,7.468746599848768e-7,0.027400468950374846,0.027400468950374846,1.0300231305866903,3.5399389876142715e-6,TRUE,Clade_A
VFG041024(gb|NP_250357),8216,2591,524,248,8740,2839,0.940045766590389,0.9126452976400141,1.5007097309036543,7.468746599848768e-7,0.027400468950374846,0.027400468950374846,1.0300231305866903,3.5399389876142715e-6,TRUE,Clade_A
VFG051511(gb|WP_003097811.1),8216,2591,524,248,8740,2839,0.940045766590389,0.9126452976400141,1.5007097309036543,7.468746599848768e-7,0.027400468950374846,0.027400468950374846,1.0300231305866903,3.5399389876142715e-6,TRUE,Clade_A
VFG001258(gb|NP_250136),8213,2590,527,249,8740,2839,0.9397025171624714,0.9122930609369496,1.4982150416907416,7.927280843245882e-7,0.027409456225521822,0.027409456225521822,1.0300445738317592,3.7495221143105263e-6,TRUE,Clade_A
VFG001226(gb|NP_249100),8211,2589,529,250,8740,2839,0.9394736842105263,0.9119408242338851,1.498758590651522,8.209318528726292e-7,0.027532859976641233,0.027532859976641233,1.0301914984448375,3.859052603462728e-6,TRUE,Clade_A
VFG002073(gb|NP_248777),8211,2589,529,250,8740,2839,0.9394736842105263,0.9119408242338851,1.498758590651522,8.209318528726292e-7,0.027532859976641233,0.027532859976641233,1.0301914984448375,3.859052603462728e-6,TRUE,Clade_A
VFG015467(gb|WP_003111625),8211,2589,529,250,8740,2839,0.9394736842105263,0.9119408242338851,1.498758590651522,8.209318528726292e-7,0.027532859976641233,0.027532859976641233,1.0301914984448375,3.859052603462728e-6,TRUE,Clade_A
VFG014018(gb|WP_003084587),8210,2589,530,250,8740,2839,0.9393592677345538,0.9119408242338851,1.495748866836559,8.41031948111333e-7,0.027418443500668688,0.027418443500668688,1.0300660336417142,3.945454578665436e-6,TRUE,Clade_A
VFG041015(gb|NP_250348),8215,2591,525,248,8740,2839,0.9399313501144165,0.9126452976400141,1.497669239180943,9.362963314671082e-7,0.02728605247440241,0.02728605247440241,1.0298977626301924,4.383395478337849e-6,TRUE,Clade_A
VFG000177(gb|NP_251788),8225,2595,515,244,8740,2839,0.9410755148741419,0.9140542444522719,1.5016350530913276,9.458388041954254e-7,0.02702127042186997,0.02702127042186997,1.0295619987389937,4.419051358094309e-6,TRUE,Clade_A
VFG002069(gb|NP_248773),8212,2590,528,249,8740,2839,0.9395881006864989,0.9122930609369496,1.4951957484885912,9.942970718908997e-7,0.027295039749549277,0.027295039749549277,1.029919157470645,4.617241868254502e-6,TRUE,Clade_A
VFG014514(gb|WP_003083049),8212,2590,528,249,8740,2839,0.9395881006864989,0.9122930609369496,1.4951957484885912,9.942970718908997e-7,0.027295039749549277,0.027295039749549277,1.029919157470645,4.617241868254502e-6,TRUE,Clade_A
VFG020005(gb|WP_003083666),8212,2590,528,249,8740,2839,0.9395881006864989,0.9122930609369496,1.4951957484885912,9.942970718908997e-7,0.027295039749549277,0.027295039749549277,1.029919157470645,4.617241868254502e-6,TRUE,Clade_A
VFG015857(gb|WP_011979056),8253,2606,487,233,8740,2839,0.944279176201373,0.917928848185981,1.5151207257191686,1.0029369541151014e-6,0.026350328015392055,0.026350328015392055,1.0287062859691858,4.647954288363722e-6,TRUE,Clade_A
VFG015443(gb|WP_003083666),8211,2590,529,249,8740,2839,0.9394736842105263,0.9122930609369496,1.492187869611797,1.017555952613853e-6,0.02718062327357673,0.02718062327357673,1.0297937411095306,4.70619628083907e-6,TRUE,Clade_A
VFG044094(gb|NP_252099),8271,2613,469,226,8740,2839,0.9463386727688787,0.9203945051074321,1.5252349485257408,1.0500369830205707e-6,0.025944167661446582,0.025944167661446582,1.028188094906562,4.846649575551688e-6,TRUE,Clade_A
VFG002071(gb|NP_248775),8209,2589,531,250,8740,2839,0.9392448512585813,0.9119408242338851,1.4927504783148378,1.055408056135083e-6,0.027304027024696143,0.027304027024696143,1.0299405688385912,4.8616587967347e-6,TRUE,Clade_A
VFG015452(gb|WP_003151423),8208,2589,532,250,8740,2839,0.9391304347826087,0.9119408242338851,1.4897633611665975,1.0784436131951535e-6,0.027189610548723597,0.027189610548723597,1.029815104035468,4.957814927193752e-6,TRUE,Clade_A
VFG015914(gb|NP_250883),8025,2520,715,319,8740,2839,0.9181922196796338,0.8876364917224375,1.4207409836237042,1.2006731258675437e-6,0.0305557279571963,0.0305557279571963,1.0344236951073333,5.508688301480291e-6,TRUE,Clade_A
VFG051514(gb|WP_003087592.1),8212,2591,528,248,8740,2839,0.9395881006864989,0.9126452976400141,1.4886168614397137,1.2300326300638064e-6,0.026942803046484776,0.026942803046484776,1.0295216587606988,5.632125455821101e-6,TRUE,Clade_A
VFG000136(gb|NP_249456),8210,2590,530,249,8740,2839,0.9393592677345538,0.9122930609369496,1.4891913404522887,1.2763074420338748e-6,0.027066206797604186,0.027066206797604186,1.0296683247484164,5.7977213307439775e-6,TRUE,Clade_A
VFG014947(gb|WP_003140935),8210,2590,530,249,8740,2839,0.9393592677345538,0.9122930609369496,1.4891913404522887,1.2763074420338748e-6,0.027066206797604186,0.027066206797604186,1.0296683247484164,5.7977213307439775e-6,TRUE,Clade_A
VFG019915(gb|WP_003110245),8210,2590,530,249,8740,2839,0.9393592677345538,0.9122930609369496,1.4891913404522887,1.2763074420338748e-6,0.027066206797604186,0.027066206797604186,1.0296683247484164,5.7977213307439775e-6,TRUE,Clade_A
VFG041032(gb|NP_251050),8694,2796,46,43,8740,2839,0.9947368421052631,0.9848538217682282,2.906307534299963,1.2948595947555043e-6,0.00988302033703492,0.00988302033703492,1.0100350124237634,5.835771926069011e-6,TRUE,Clade_A
VFG051601(gb|WP_012614152.1),8694,2796,46,43,8740,2839,0.9947368421052631,0.9848538217682282,2.906307534299963,1.2948595947555043e-6,0.00988302033703492,0.00988302033703492,1.0100350124237634,5.835771926069011e-6,TRUE,Clade_A
VFG051602(gb|WP_012075693.1),8694,2796,46,43,8740,2839,0.9947368421052631,0.9848538217682282,2.906307534299963,1.2948595947555043e-6,0.00988302033703492,0.00988302033703492,1.0100350124237634,5.835771926069011e-6,TRUE,Clade_A
VFG051604(gb|WP_003139323.1),8694,2796,46,43,8740,2839,0.9947368421052631,0.9848538217682282,2.906307534299963,1.2948595947555043e-6,0.00988302033703492,0.00988302033703492,1.0100350124237634,5.835771926069011e-6,TRUE,Clade_A
VFG015442(gb|WP_011979134),8208,2590,532,249,8740,2839,0.9391304347826087,0.9122930609369496,1.4832320752809225,1.3439774980605466e-6,0.026837373845659096,0.026837373845659096,1.0294174920261878,6.0452634912762625e-6,TRUE,Clade_A
VFG015466(gb|WP_003151421),8206,2589,534,250,8740,2839,0.9389016018306636,0.9119408242338851,1.4838226877064937,1.3793761696711564e-6,0.026960777596778507,0.026960777596778507,1.0295641744292214,6.1923462489738414e-6,TRUE,Clade_A
VFG042748(gb|NP_252991),8244,2604,496,235,8740,2839,0.9432494279176201,0.9172243747798521,1.4999144447170247,1.5062301802145997e-6,0.02602505313776804,0.02602505313776804,1.0283737042465912,6.7093049192471685e-6,TRUE,Clade_A
VFG040870(gb|NP_249369),8168,2575,572,264,8740,2839,0.9345537757437071,0.9070095103909828,1.4639653498102685,1.5187224683908696e-6,0.027544265352724362,0.027544265352724362,1.0303682211015086,6.751839811024525e-6,TRUE,Clade_A
VFG051562(gb|WP_003110438.1),8211,2591,529,248,8740,2839,0.9394736842105263,0.9126452976400141,1.4856222169742672,1.542009621884207e-6,0.02682838657051223,0.02682838657051223,1.0293962908042007,6.842108457644817e-6,TRUE,Clade_A
VFG015398(gb|WP_011979126),8210,2591,530,248,8740,2839,0.9393592677345538,0.9126452976400141,1.4826388722848654,1.572511333468424e-6,0.026713970094539685,0.026713970094539685,1.0292709228477028,6.963978762503021e-6,TRUE,Clade_A
VFG014057(gb|WP_003084594),8252,2607,488,232,8740,2839,0.9441647597254005,0.9182810848890455,1.5047678452004944,1.5794569459289532e-6,0.02588367483635501,0.02588367483635501,1.0281870935406259,6.9812605663988795e-6,TRUE,Clade_A
VFG002066(gb|NP_248770),8207,2590,533,249,8740,2839,0.9390160183066362,0.9122930609369496,1.480269212468103,1.6638712477374161e-6,0.02672295736968655,0.02672295736968655,1.0292920756650734,7.32614326738893e-6,TRUE,Clade_A
VFG015427(gb|WP_003083660),8207,2590,533,249,8740,2839,0.9390160183066362,0.9122930609369496,1.480269212468103,1.6638712477374161e-6,0.02672295736968655,0.02672295736968655,1.0292920756650734,7.32614326738893e-6,TRUE,Clade_A
VFG002062(gb|NP_248766),8228,2598,512,241,8740,2839,0.9414187643020595,0.9151109545614653,1.4906847119694193,1.6795219155711585e-6,0.026307809740594212,0.026307809740594212,1.0287482185733436,7.366774903097969e-6,TRUE,Clade_A
VFG019991(gb|WP_003106966),8228,2598,512,241,8740,2839,0.9414187643020595,0.9151109545614653,1.4906847119694193,1.6795219155711585e-6,0.026307809740594212,0.026307809740594212,1.0287482185733436,7.366774903097969e-6,TRUE,Clade_A
VFG015916(gb|WP_003089025),8024,2521,716,318,8740,2839,0.9180778032036613,0.8879887284255019,1.4135727324514087,1.7533305293415003e-6,0.030089074778159364,0.030089074778159364,1.0338845233221716,7.675840141811835e-6,TRUE,Clade_A
VFG051575(gb|WP_003087622.1),8245,2605,495,234,8740,2839,0.9433638443935927,0.9175766114829165,1.4961564200205735,1.8248388611610526e-6,0.025787232910676194,0.025787232910676194,1.0281036292642647,7.973676852387533e-6,TRUE,Clade_A
VFG020001(gb|WP_012613438),8395,2664,345,175,8740,2839,0.9605263157894737,0.9383585769637196,1.598401228554806,1.872058016382075e-6,0.02216773882575407,0.02216773882575407,1.0236239529002686,8.1644507406473008e-06,TRUE,Clade_A
VFG014722(gb|WP_003083090),8252,2608,488,231,8740,2839,0.9441647597254005,0.9186333215921099,1.4977080038775128,1.9587967222296924e-6,0.025531438133290618,0.025531438133290618,1.0277928500231641,8.526526908529248e-6,TRUE,Clade_A
VFG051560(gb|WP_012076238.1),8208,2591,532,248,8740,2839,0.9391304347826087,0.9126452976400141,1.4767058273569103,2.005205486885627e-6,0.026485137142594595,0.026485137142594595,1.029020186934707,8.71201020249172e-6,TRUE,Clade_A
VFG019989(gb|WP_012613435),8229,2599,511,240,8740,2839,0.941533180778032,0.9154631912645298,1.4870131633447048,2.030010167403894e-6,0.026069989513502256,0.026069989513502256,1.0284773760018595,8.803106472636167e-6,TRUE,Clade_A
VFG051576(gb|WP_003087622.1),8239,2603,501,236,8740,2839,0.9426773455377574,0.9168721380767876,1.490933178476834,2.0564425408186854e-6,0.025805207460969815,0.025805207460969815,1.0281448267313458,8.90090412950578e-6,TRUE,Clade_A
VFG015399(gb|WP_003083642),8228,2599,512,240,8740,2839,0.9414187643020595,0.9154631912645298,1.4839288057536397,2.079275402523897e-6,0.02595557303752971,0.02595557303752971,1.0283523939413417,8.982783000734125e-6,TRUE,Clade_A
VFG014397(gb|WP_003140591),8170,2577,570,262,8740,2839,0.9347826086956522,0.9077139837971117,1.4571983838084546,2.183046726620809e-6,0.02706862489854056,0.02706862489854056,1.0298206542828703,9.36057792685633e-6,TRUE,Clade_A
VFG002072(gb|NP_248776),8236,2602,504,237,8740,2839,0.9423340961098399,0.9165199013737232,1.4883686047045366,2.1814718058392677e-6,0.02581419473611668,0.02581419473611668,1.028165449214387,9.36057792685633e-6,TRUE,Clade_A
VFG020011(gb|WP_003119488),8236,2602,504,237,8740,2839,0.9423340961098399,0.9165199013737232,1.4883686047045366,2.1814718058392677e-6,0.02581419473611668,0.02581419473611668,1.028165449214387,9.36057792685633e-6,TRUE,Clade_A
VFG015393(gb|WP_003157819),8225,2598,515,241,8740,2839,0.9410755148741419,0.9151109545614653,1.4814617044112293,2.200725427270487e-6,0.025964560312676577,0.025964560312676577,1.028373128070704,9.418776362236001e-6,TRUE,Clade_A
VFG042746(gb|NP_252989),8233,2601,507,238,8740,2839,0.9419908466819222,0.9161676646706587,1.4858346536703768,2.313004188951471e-6,0.025823182011263546,0.025823182011263546,1.028186087554778,9.880878229896973e-6,TRUE,Clade_A
VFG050295(gb|NP_250646),8185,2583,555,256,8740,2839,0.9364988558352403,0.9098274040154984,1.461590557729014,2.488233448655017e-6,0.026671451819741843,0.026671451819741843,1.0293148477414817,1.0609679426049458e-5,TRUE,Clade_A
VFG002061(gb|NP_248765),8229,2600,511,239,8740,2839,0.941533180778032,0.9158154279675942,1.4802484191028216,2.5081990122922922e-6,0.025717752810437866,0.025717752810437866,1.0280818077803204,1.0655200989256516e-5,TRUE,Clade_A
VFG015394(gb|WP_003083639),8229,2600,511,239,8740,2839,0.941533180778032,0.9158154279675942,1.4802484191028216,2.5081990122922922e-6,0.025717752810437866,0.025717752810437866,1.0280818077803204,1.0655200989256516e-5,TRUE,Clade_A
VFG019949(gb|WP_012614297),8249,2608,491,231,8740,2839,0.9438215102974828,0.9186333215921099,1.4880168689404134,2.5942196679186877e-6,0.025188188705372982,0.025188188705372982,1.0274191977509792,1.10002586288456e-5,TRUE,Clade_A
VFG041010(gb|NP_248760),8246,2607,494,232,8740,2839,0.9434782608695652,0.9182810848890455,1.4854124669509876,2.7479109807891548e-6,0.025197175980519737,0.025197175980519737,1.0274395023431897,1.1630457176993212e-5,TRUE,Clade_A
VFG014201(gb|WP_012076726),8221,2597,519,242,8740,2839,0.9406178489702517,0.9147587178584008,1.4759944626350996,2.9097628759415718e-6,0.025859131111850897,0.025859131111850897,1.0282687998561975,1.2292810381970469e-5,TRUE,Clade_A
VFG040869(gb|NP_249368),8187,2584,553,255,8740,2839,0.9367276887871854,0.9101796407185628,1.4609381094247387,2.930613374765113e-6,0.026548048068622543,0.026548048068622543,1.0291679212332892,1.2358138017851414e-5,TRUE,Clade_A
VFG041026(gb|NP_250359),8241,2605,499,234,8740,2839,0.9429061784897025,0.9175766114829165,1.483444451439532,3.0018912633508857e-6,0.025329567006786013,0.025329567006786013,1.0276048524883936,1.2612341681551158e-5,TRUE,Clade_A
VFG051578(gb|WP_003120354.1),8241,2605,499,234,8740,2839,0.9429061784897025,0.9175766114829165,1.483444451439532,3.0018912633508857e-6,0.025329567006786013,0.025329567006786013,1.0276048524883936,1.2612341681551158e-5,TRUE,Clade_A
VFG015045(gb|NP_249821),8262,2613,478,226,8740,2839,0.9453089244851258,0.9203945051074321,1.4948918130489877,3.015238913895461e-6,0.024914419377693675,0.024914419377693675,1.0270692830513863,1.2645261551144768e-5,TRUE,Clade_A
VFG000189(gb|NP_250385),8250,2609,490,230,8740,2839,0.9439359267734554,0.9189855582951744,1.484210121980601,3.1325582442770658e-6,0.024950368478281026,0.024950368478281026,1.0271499026867918,1.3089414594483769e-5,TRUE,Clade_A
VFG042752(gb|NP_252995),8250,2609,490,230,8740,2839,0.9439359267734554,0.9189855582951744,1.484210121980601,3.1325582442770658e-6,0.024950368478281026,0.024950368478281026,1.0271499026867918,1.3089414594483769e-5,TRUE,Clade_A
VFG019829(gb|WP_003086454),8166,2577,574,262,8740,2839,0.934324942791762,0.9077139837971117,1.446336325538865,3.448779229825633e-6,0.02661095899465038,0.02661095899465038,1.0293164581241026,1.433242672684783e-5,TRUE,Clade_A
VFG015463(gb|WP_003119488),8234,2603,506,236,8740,2839,0.9421052631578948,0.9168721380767876,1.4753063699948912,3.4436556744487327e-6,0.0252331250811072,0.0252331250811072,1.0275208767211923,1.433242672684783e-5,TRUE,Clade_A
VFG015600(gb|WP_003150817),8226,2600,514,239,8740,2839,0.9411899313501144,0.9158154279675942,1.471073277485774,3.986946484475087e-6,0.02537450338252023,0.02537450338252023,1.0277070058088364,1.6538978725833363e-5,TRUE,Clade_A
